gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
MGM1,4299.895014440205,0.01147451555732659,0.03483441174617337,0.4434027890111693,0.903593008115074
NAN1,7708.479129439562,-0.003163574517292,0.03367036709334146,0.7844768026050909,0.974899473941676
PGA54,5178.182828575282,-0.00570036989419775,0.03694095086706513,0.1599211704087604,0.84788342586634
RBT7,70.62989743780666,-0.00420153303779538,0.03673675481883211,0.1611546223676543,0.84788342586634
DNF3,10491.469261595164,-0.02132123060810731,0.03444825152681723,0.2908979743710284,0.8667626101789684
BUB1,4452.587271471672,0.00234972086379592,0.03156409834856652,0.8822077504630377,0.984520438411992
NCP1,19307.93165707744,0.42977461086944935,0.08457585435435419,1.678414809199639e-8,3.872619400149475e-6
RHD2,13533.011904857076,0.00443532224794764,0.03572870894018473,0.617408296807564,0.945452705312272
RPF1,4696.7232810528285,0.01209263568871054,0.03640706476171489,0.3668652537338868,0.8923716317195922
MSN5,10769.767833506205,-0.00292307956203033,0.03537018835552624,0.7520675535114756,0.9720335922088416
IPK1,977.291439742449,-3.1500775838141524e-4,0.03311723001816361,0.9811829852057125,0.9991438365390928
CPD2,48.457552226800665,0.00102633958177665,0.0362032633167279,0.8312206722620461,0.980436281386643
AIF1,550.9229096254119,-0.00325635904228687,0.03603417305736651,0.6297360165416706,0.9465904296352216
VTC4,4701.774553950511,-0.02248931337561046,0.04250431069395175,0.12758834105911765,0.8465172436832317
DAO2,1004.02193192975,-0.04444499847810442,0.0608670523485989,0.05252495902591745,0.7732988153297525
CSH3,1843.5594000896904,-0.00191465023706681,0.0355222266933271,0.8356854559857388,0.9807746425044622
MOH1,51.92760436751339,-0.00849323255135271,0.03764094578467104,0.08619591747972302,0.8130335046554378
DOT4,6201.804077456309,0.0077830284394285,0.03475743109790404,0.5656223697978522,0.9356139974399968
JAB1,1936.2909969377288,-2.263789486166222e-4,0.03395142749442587,0.9697394909162934,0.9971661306148172
ECE1,33.72264418680513,-0.00179972774888352,0.03643978718834387,0.5575109014108257,0.9352767847455312
HWP2,119.86735779440738,-0.00644847099011402,0.03678871170797519,0.30093712481336854,0.8707452928605872
RBT1,285.8371234521152,-0.00203614807113133,0.03641429995473197,0.5659848635955573,0.9356139974399968
ECM38,318.3521597684566,-0.00164480162208843,0.03327718910156425,0.9017570672798888,0.9867895405207572
RAD2,2667.657213701222,4.417670634944205e-4,0.03339046664417078,0.989372444092678,0.9992571919699984
HWP1,183.09678023624977,2.953434784115618e-4,0.03644617249627078,0.891668076607184,0.9848885437205792
OSH3,2078.029913325856,0.00785318228753443,0.03387993344426801,0.5931881576857546,0.9433830306244212
CDR3,1324.2892877088068,-0.02378841171190988,0.03988454377777142,0.17949835255784177,0.84788342586634
SPO75,1876.1311711979904,-0.0111939563168774,0.03424451588374606,0.4716072536982601,0.9134417916414674
TRM5,1808.5298732585811,0.01347896300047413,0.03633289306063484,0.34626936674351416,0.8923716317195922
RPN6,1287.0713380266534,0.01077422648179284,0.03495750675282468,0.44380922732819705,0.903593008115074
NUP84,3916.287086688109,0.01298721130188803,0.03627785400836721,0.35077890679692053,0.8923716317195922
ATG20,467.35659184344,-0.0025187953488069,0.03534023566890666,0.7841691976708208,0.974899473941676
HRQ2,454.5333092386669,-0.02611738623828998,0.04913844544753835,0.02474525648978632,0.642626812477178
RRP42,862.7789079176165,-0.00237108528322057,0.0344991823237147,0.8086892259498237,0.9785075087566634
PTP2,177.73828094504037,0.00752651861581085,0.0366342242349242,0.3553375173452564,0.8923716317195922
RAM1,924.8556209062908,0.00852588290511101,0.03546346957245781,0.4781618368351649,0.915069166196445
FGR28,427.5207197403381,0.00939085752638226,0.03710289198540336,0.2865757821280562,0.8659346476908731
PYC2,43892.02319568245,-0.01202419872336518,0.03803560131121757,0.2038706612562348,0.84788342586634
MET4,606.744015485777,-0.02879143374107778,0.05185314846054639,0.03079078094059723,0.6843674819289337
JEN2,99.32927212713248,4.530161646383461e-4,0.03609021035508868,0.9350165840444956,0.9921685045644456
RHD3,864.5919978450045,-0.01292346890715259,0.0384463773722864,0.1749844584677171,0.84788342586634
PGA30,30.15657733180633,-0.00178429537778005,0.0363423325682925,0.657582448893113,0.950801428641892
PGA31,134.50088579724653,0.0017552168900277,0.03629299538804466,0.7030568747184945,0.9606099968050988
ECM1,1605.705445262594,0.0051430065967128,0.03556429131387118,0.635206627081571,0.9465904296352216
PDB1,25656.637915888685,-0.00366708150341646,0.0306585616607172,0.7760045102003292,0.9748396001412662
AXL2,5358.654613925436,-0.01524211960499269,0.03729772832672502,0.27031884482992946,0.8627425717583851
SCS3,449.12347215391713,0.00668102271506372,0.03596434758972893,0.4591758265953565,0.9069781174118792
SOH1,481.8114812472301,0.00765457727297453,0.03587308269063445,0.4724647127693105,0.9134417916414674
DUO1,400.7447712284182,0.0129125668821664,0.03633912403861851,0.3475204729045231,0.8923716317195922
FZO1,5487.584291132065,-0.00210564316669371,0.03100232056282951,0.9984008363611084,0.9995989841633556
IRC6,599.0370607982837,0.00857262267629801,0.03515229047149419,0.5113049415633559,0.928756666745736
SEC15,3145.577591857125,0.01129374675793238,0.03145811607935361,0.5080176909836468,0.9257677588611768
COX11,2313.6587670384015,0.0080000321873903,0.03435259319589601,0.5524296517557119,0.9352767847455312
FRE10,13611.995675075854,0.00472176067523692,0.03411246322196828,0.7345260731886272,0.968577147115462
YFH1,1077.5797176807814,-0.00172922155501231,0.03448156233365439,0.8924042863747217,0.9848885437205792
VAC7,2156.3748982614893,-0.02075187635397577,0.04400717766947856,0.04468478506323498,0.7572430101535216
RPL22B,27966.394648197107,0.00385935789569078,0.03482670130227645,0.9892390297304452,0.9992571919699984
LYS4,4892.3032504645225,5.603841637072401e-4,0.03396009900694458,0.9539854684401944,0.9946514032011518
FGR3,764.5265655164885,-0.01833653447619731,0.04188809299647823,0.06902875126593438,0.7897019165492577
MRP8,1875.7067688611864,-0.02228302910919475,0.04009482422577937,0.18018996500960535,0.84788342586634
ATG1,1109.5291068180577,-0.01207929607541103,0.03873256567465036,0.11162870605114802,0.8465172436832317
SAK1,10148.286414819906,-0.02460139380143686,0.04605424862595553,0.07499326585897266,0.7939576646694817
SAP10,172.64082561648038,0.00735925391834542,0.03603582870681668,0.46230806885577025,0.9095053803813395
EFB1,68676.74725379578,-0.00790710394722588,0.0366871089522965,0.34911898708711486,0.8923716317195922
EFM5,2668.397156843214,-0.01260372536754366,0.03898695070938023,0.07077470508316806,0.7939576646694817
PXR1,1415.2202189709617,0.00197933550467612,0.03443199574613691,0.8688166678368126,0.9845001225932988
PHR1,11481.615263492457,-0.01516497402148762,0.0393541817274007,0.20463473001295385,0.84788342586634
OMA1,969.9772909305988,0.01429450581126105,0.03798303997083281,0.24888676862446,0.8625044571197311
RCE1,981.7285884301524,0.04279283092591041,0.06428282504222119,0.04158298342136644,0.7389836798286672
ZDS1,2388.1351474286157,-0.01404935501633087,0.03886771006567575,0.1623342040189911,0.84788342586634
SCS7,4449.532920736678,0.33765771415995327,0.07261987872927624,1.5754499988820946e-7,3.150374847764561e-5
GOA1,764.8350244729804,0.00999765004535543,0.03556749155525805,0.4389139497415462,0.9021125447085568
SSZ1,51362.44698755033,-0.00450256555516879,0.03069844474548427,0.788816409729976,0.9752965244739672
GYP1,2571.87828139646,0.13958299679910818,0.1413826822050405,0.00752693566717025,0.34468768753705625
BAS1,3550.551813954046,-0.01444067025716022,0.03819469590722342,0.232652531678667,0.8553675315577818
MNN22,699.8560721352557,-0.00577985309210839,0.03503306946798613,0.6301297083874166,0.9465904296352216
PMT6,9299.046809658785,-0.01454828034751608,0.03730359177741236,0.25982703555868386,0.8627425717583851
FAV1,114.64677847171173,-0.01260010583202734,0.03916569404025098,0.05548523171330317,0.7732988153297525
TRM8,3541.0027420569286,0.0138538575636225,0.03699390490325145,0.30635617780471464,0.8762539992314372
DCR1,3769.584089130357,0.01781795952217199,0.0356373496056086,0.3133665945336098,0.8794567271760994
AGP3,612.0697423192526,0.00506919751240431,0.03588331296203904,0.5597684215508762,0.9352767847455312
CSR1,424.35261322925714,-0.00381582213346806,0.03512231109204322,0.6900532117563438,0.9589720598846504
FGR10,375.8213302882881,-0.01033750995706326,0.03550276813372023,0.4254196232184642,0.8994511472204229
RPL24A,63211.71101014085,0.01769416408479826,0.03416575373272503,0.6337423608329182,0.9465904296352216
RPL30,55949.82535475572,0.01346741980858906,0.03659773805494955,0.49593357677764305,0.9222273797548296
SPC34,801.0316041139035,0.00236378386617743,0.03409563085777713,0.8487021600159452,0.9837843748679548
KAE1,3774.627851525849,-0.01082602651646292,0.03321647777582695,0.47510786603747585,0.9135456156256838
IMG2,207.56621993049984,0.00992285839973925,0.03799090416943899,0.10343286862329416,0.8366082628303183
SSK2,13378.902164126412,-0.02846366107625322,0.03549409749862806,0.216142398064653,0.8529476768961194
HUB1,72.78291735824224,-0.00797172591575941,0.03700150751080566,0.27760750617981234,0.8645761956803981
PPG1,1311.40922443272,0.00754251922302659,0.03241112679517798,0.6405622150052823,0.9476665768473304
CDL1,2406.015401781422,-0.00616426031881722,0.03158893172677966,0.6985453504115291,0.9597346352519184
ARG8,196.4735257351571,-8.129762878881404e-4,0.03600859737201423,0.8909565410858575,0.9848885437205792
SRB8,2507.2599053847885,-0.00263064359512866,0.03361723411836439,0.8532941983719355,0.9845001225932988
MYO5,4682.952831909717,-0.02665504189961771,0.04483671957438023,0.0925679719045968,0.8299763466711794
HAP41,3994.245847044521,0.00465455784289293,0.03580015989160915,0.5234389373805304,0.9298002242173898
ALD6,137.0489439093519,-0.01010044917603955,0.03768638884660454,0.1974620350462513,0.84788342586634
GDB1,7726.911104693332,0.0943056183873116,0.07097441502672724,0.01328035807161732,0.48876606178915527
VAC8,6792.94351749146,0.01775011510825461,0.03086997792877682,0.3631337286217719,0.8923716317195922
EDC3,2553.7555644627864,0.0066788368971514,0.03063545364233339,0.6857485208223201,0.9575428932383656
PIS1,804.1402356834309,0.0077445210330245,0.03633770291765007,0.4073780036692927,0.8984288049256888
RIX1,2921.8649525445417,0.0140280511081188,0.03779023876803608,0.275595446824147,0.8645761956803981
VPH1,9046.499034541654,0.04777901752654041,0.05470479358852192,0.04949829767828665,0.7732988153297525
RAD59,591.7030528842907,0.01622367479429519,0.03804163576985146,0.2503117619345644,0.8625044571197311
USO1,9861.723985375116,-0.00804358443144053,0.03415695762124159,0.5308921017451445,0.930914956894662
ABZ1,3960.494670626536,0.01382101239372744,0.03554651648173326,0.3847167018525566,0.8923716317195922
XKS1,1158.8863777135705,-0.0061859925397934204,0.03626124699238217,0.4525681973667008,0.903593008115074
LYS1,4575.407588732365,-0.00158628284636544,0.03430347246775,0.7218018634671096,0.9656323128429816
HSV2,328.4432592537939,-0.01791920178630682,0.04134988907047193,0.08867170509146638,0.8183716289903181
PUF3,4667.739740027461,-0.02827981825429101,0.03813508779656634,0.1838831229934041,0.84788342586634
TSC2,1259.5465418761971,-0.0050523749022189,0.03497189684288393,0.6565466370646394,0.950801428641892
GAP5,4070.554640620079,0.01180789524487558,0.03568628158204726,0.3071998088165206,0.8762539992314372
CBR1,6121.0570150534795,0.2119869904911534,0.08721485253543995,6.745260658123392e-4,0.05395309158410964
OFD1,3300.2444057784564,0.00853680058987343,0.03429281668114744,0.5336751029988342,0.931178721052276
FGR6-10,561.5949284254119,-0.01067887034045384,0.03492624051424095,0.4519630797361629,0.903593008115074
HOM3,2917.3484967346208,-0.02202983725762992,0.04485191982537844,0.02837378589783723,0.6675072219651984
GVP36,3840.460295876804,0.01805045204773338,0.03538968239524991,0.3032150219679558,0.8707452928605872
ARO9,230.3973868589046,-0.00745486346699496,0.03664363529450069,0.3579077723535859,0.8923716317195922
TUB4,1367.936656407964,-0.00583526639785093,0.03081997011048781,0.7325632329572402,0.968577147115462
GYP2,4506.525795377533,-0.00184324101769219,0.03077994539230162,0.9938000255035382,0.9992571919699984
BRN1,3393.4421596199904,0.00523482737077684,0.03280716843317431,0.6968511019580828,0.9589720598846504
YME1,12901.410252829815,0.00397239820082524,0.03477280610793909,0.7268806549046709,0.968330521596554
PHO4,5733.215411176161,-0.03851776940739078,0.05203075905777978,0.088078546854212,0.8166664645725159
SEC23,19766.277709774295,0.01980970642809014,0.03182721170172487,0.24504935908829767,0.8596126374402396
ZCF5,501.4111017735426,-0.0110633482454872,0.03771044065814014,0.22115032383741232,0.8539382004725162
LEA1,1237.8303037141193,-0.00143673102748484,0.03176151265235135,0.92578695833841,0.9914333019599136
CGT1,3197.8812056339375,-0.0041127479775457,0.03068464673393218,0.8099122146988936,0.9785075087566634
CFL1,3011.157599416662,-0.01352093648106436,0.03543873825226087,0.38572989741204394,0.8923716317195922
CFL2,3480.874925338416,-0.00652993006519428,0.02920079080715279,0.7496259374829504,0.9716953325324588
FRE3,302.84800995679143,-0.00913082556602148,0.03663393753943649,0.35786888846554915,0.8923716317195922
GAT1,449.912621899481,-0.01243756780440138,0.03819453225967099,0.19532838949113013,0.84788342586634
VPS11,2107.531494341131,-0.00790614259894017,0.03536686127472829,0.49770596069940815,0.92323378424111
PGA49,508.08370505080944,-0.00751291334867053,0.0338784504561312,0.6243720515043835,0.9465904296352216
PPS1,348.36199555688603,0.00878850365990005,0.03621085233680885,0.4505961028776487,0.903593008115074
NIF3,2967.139342881179,0.00602081081448279,0.03188833053103803,0.7110309448280379,0.9622633739198948
ALG1,1144.2249376878185,0.00808040783298553,0.03302931660240323,0.6062632241625749,0.9447633797498156
HOS1,340.40662032161174,-0.00287746273895249,0.03494538917721618,0.7836509236263718,0.974899473941676
REV1,1709.6115855323346,-0.00341700932973885,0.03066494130420838,0.8335238178513971,0.980436281386643
CMD1,10583.362097677102,0.02384068765334776,0.03943137597353364,0.4538981740491622,0.90462961665147
MED3,462.06570286724855,-0.00959442850353559,0.03679495777681817,0.3368879276878833,0.8849166770163892
VPS13,25172.69059868895,0.01913997851670465,0.03393195216323182,0.3509022353640045,0.8923716317195922
FMT1,996.2000953344904,-6.719327377499911e-5,0.03237132629319942,0.9955213674897953,0.9992571919699984
MZT1,337.05143419836816,0.01098924373375758,0.03601200479913183,0.392376968831434,0.8940213847671273
CWH41,4192.025319682329,0.04933444211196345,0.05893542134292456,0.07209757133096324,0.7939576646694817
TRP5,10865.67252011937,-4.960318148165371e-4,0.03310837387392978,0.955545808491068,0.9948488901662472
GDH3,6061.436136118673,7.508405321944448e-4,0.03580031726574249,0.9170869727891198,0.9899223954493824
MPH1,2379.233338426178,-0.07295799783832124,0.11108602111878783,0.01960330938995146,0.5764718285799943
SEC3,1516.957964237941,-0.01107637545279685,0.03765521499726637,0.1991589999609485,0.84788342586634
PGA43,254.0373587837812,-1.4804109443538116e-4,0.03529482245304078,0.9858277945456252,0.9992571919699984
ERG26,2592.4801412891215,0.5246842410114895,0.09023018769173234,3.248095263762019e-10,9.278725470146837e-8
PGA42,82.75153060183469,0.00498995057719326,0.03640440125667888,0.4417081135961144,0.9034459507204536
PGA41,86.38290266206171,-0.01173703824348163,0.03832694492670813,0.14873384076050505,0.84788342586634
AGO1,1726.8857427638206,-0.00522009788433887,0.03472546995844793,0.6531894082364691,0.950801428641892
NUP60,3899.205498220368,-0.00386517050175957,0.03258157619569585,0.7944280720554837,0.9776386130712708
SOU2,42.47025552789407,0.00270008135251065,0.03654731072113042,0.3191916614140676,0.8809738599473261
SOU1,4082.606001848499,0.02215836792234437,0.04426616337389717,0.06771220527662528,0.7897019165492577
VMA8,2809.1481571524578,0.00879120078937926,0.0341291992027269,0.5447657798357806,0.9352728024509138
SYF1,395.2627666083577,-0.00360728307696771,0.03578998518431116,0.6538643693123073,0.950801428641892
TCA17,326.08270056795186,0.00239583713496464,0.03502884839658011,0.8159792374384465,0.9785075087566634
CEK1,1175.7171859912162,-0.02121144038750132,0.04011107361436496,0.18579400064036453,0.84788342586634
PRI2,907.047590893005,0.0052366485035818,0.03496485921749317,0.6535546419848439,0.950801428641892
CDC68,9305.41391032416,0.01311125924135497,0.03363270574738065,0.9439116907131724,0.9944151642892336
CSO99,521.6368274656858,-1.475033493573513e-4,0.03497068902398981,0.9928087879226264,0.9992571919699984
XUT1,222.42996181289587,-0.01085357677840543,0.03828408369834556,0.09935446316319656,0.8330215987772417
MNN4,3062.8439801180357,-1.261503417650584e-4,0.03527976051585096,0.9712564852284096,0.9972622192113936
IFF5,1472.354432607082,0.290792390511693,0.07746599391561383,7.655023865678717e-6,0.00104369291295924
PGA15,94.22074045661392,0.00726682283801837,0.03655471244596867,0.37539970621105245,0.8923716317195922
PDC11,205965.8047496731,-0.01187204054214585,0.03733020367098392,0.2822380293340085,0.8647100929653893
CBF1,3300.4775003718933,-0.00375588919938302,0.03546011882064058,0.6337483796055773,0.9465904296352216
CCJ1,1218.1925034831247,0.00419715365199319,0.03385716420309937,0.751765428277291,0.9720335922088416
TOP2,11023.10384904122,-0.04841667614569177,0.06564709638098051,0.04108330096938938,0.7389836798286672
SDH12,71277.85477585293,-0.01852339516404062,0.03917033493047439,0.2051923201266388,0.84788342586634
NOP1,29494.165968718255,-0.0117730808186629,0.03812402811412649,0.18299916718563905,0.84788342586634
GUT2,15386.16457312471,-0.01329046521227038,0.03618089803990926,0.3762729978167237,0.8923716317195922
OYE32,420.4390434099756,-0.00346698066001889,0.03479638180640313,0.7448091096840603,0.9693174089352568
RVB1,3699.534077377923,-0.00751805733521687,0.03619913420764988,0.42852472278620896,0.9001488499369249
CZF1,271.36091782540126,-0.01591207929231566,0.04064538781761407,0.05810437312679736,0.7732988153297525
CCT6,14094.670554705415,-0.01380436325329083,0.03609419703356565,0.3114337933591821,0.8775440706255205
RPT5,9700.59595160928,0.00498635027109458,0.03394306814296843,0.6024016241849912,0.9439763837582724
SEM1,1174.7267197302394,0.03817099871955354,0.05943769969023761,0.04815423656064303,0.7695668659134992
ARR3,196.37659218570505,-0.00503261236241323,0.03576071550762969,0.5673451457868903,0.9366806082316066
GST1,20.302931388890144,-0.00410624415209653,0.0366629656437119,0.2646176591875295,0.8627425717583851
CSA2,15.53619612485156,-0.00411657358018282,0.03670561599777792,0.20460632239287055,0.84788342586634
EXM2,1267.5467081218296,0.00314084107461117,0.03390197405984453,0.8091893755134975,0.9785075087566634
PUS5,582.3187338312785,-0.05123012809345103,0.06766329663987689,0.05094813562338834,0.7732988153297525
ZRT101,88.52227541492661,-0.0063702963560985,0.03692927395801278,0.2354294716462492,0.8564152021854828
PRA1,76.2805359571087,-0.00455521487415375,0.03633576732226627,0.4673389260899411,0.9129163847650786
MNN46,1028.1516389528826,-0.00509173466122787,0.0349580251894931,0.6496639704710203,0.9500707353727488
MGT1,224.01675133029772,0.01458466679970605,0.03867374148297813,0.19656542800647492,0.84788342586634
MET16,2555.41614142323,0.00156355871122164,0.0336167969217383,0.8629563308103465,0.9845001225932988
YDC1,598.4299682425793,0.00772347541579615,0.03361023045235847,0.6015775843349587,0.9439763837582724
CTA6,989.7766910491288,0.00256323077925698,0.03359850221933461,0.8472211821676208,0.9834826114019172
TRP4,4722.47584409483,-0.01208526073647425,0.03493506039744481,0.42198816932404215,0.8994511472204229
BRR2,17947.914473446886,-0.00806346457244393,0.03005165214521081,0.602514681348629,0.9439763837582724
PDA1,53676.4561327097,-0.01266927832904525,0.03603952845000462,0.3656550773703933,0.8923716317195922
MSH2,5070.8005477239785,-0.03028735752482994,0.04586635622731919,0.1077015749475412,0.845675837894388
UBI3,128724.59486798415,0.00917623496505947,0.03343289419970403,0.5589946501979832,0.9352767847455312
SEC10,6373.784822671582,-0.0043053321981846,0.03320736648300802,0.7510417452693359,0.9720335922088416
VID21,384.3869455492553,-0.01469977021258169,0.03999912922632099,0.07003411736316081,0.7939576646694817
TLO10,473.9810208463044,-0.00779490426501329,0.03690116859711156,0.2978577806480561,0.8685092318664958
TLO11,252.65114664645824,-0.00683347631293266,0.03602859116849103,0.4746220083019574,0.9135456156256838
CDC11,6585.255914464615,-0.01857501139046429,0.03748764627475921,0.34198907721846555,0.8881352702309848
THS1,52740.28018701924,0.00250436363866513,0.03220219434423006,0.8815223986796886,0.9845001225932988
VIP1,5637.937696459833,-0.01217950261997877,0.03858518996108383,0.12688217068224675,0.8465172436832317
FAS1,214029.6820809059,-0.0300308772231008,0.05132136107944251,0.19584382904641567,0.84788342586634
BDF1,19823.39754977507,-0.03514709496003375,0.04578429329360079,0.09350262988554782,0.8299763466711794
BRE1,11598.684892722948,-0.00159465710256604,0.03307961736951415,0.9170089369881556,0.9899223954493824
ROT2,5456.6574053347185,0.0054749240018571,0.03107598311104228,0.6721235536610812,0.954359096097959
SKN7,301.66146765266785,-0.01476219506350593,0.03919140203918282,0.15469790644321357,0.84788342586634
PGA14,28249.812324140064,0.00232934223387132,0.03419872136698151,0.7715842244971023,0.9748396001412662
DUS4,1611.806901806462,0.03868200427453448,0.05691185381530626,0.05650512258371392,0.7732988153297525
SMC4,8802.939529297148,-0.01028172636365457,0.03453239736412378,0.53551725342271,0.931178721052276
EIP1,1660.5064168922531,0.01048958958089213,0.03461249005914826,0.47363795642718176,0.9134417916414674
COF1,8740.97555905857,-0.00871493898382097,0.03677471191181022,0.33375387320983546,0.8849166770163892
MRP17,1856.3474458789592,-0.01543993861826364,0.0362950502654393,0.33138955580243,0.8845581622092323
MET14,1816.392623077115,-0.01287638950189797,0.03846844559318287,0.1744068916036881,0.84788342586634
VPS2,291.2788323401226,-0.00192999209218953,0.03446721991323248,0.8673984427528735,0.9845001225932988
IFG3,890.0839633084984,-0.02211357308143383,0.04264873770782808,0.12217380883360413,0.8465172436832317
FET33,1998.792400477445,0.00599686768877952,0.03466485146446035,0.630698869753717,0.9465904296352216
KRE62,40.57110304713629,-0.00637563116315498,0.0370923403827869,0.12539635225874768,0.8465172436832317
SEC14,5783.797750145296,-0.00654460992053509,0.03249129781554145,0.7836948491856556,0.974899473941676
BUD2,2253.526041930221,0.00850692478776556,0.03241576531322422,0.5959026242266402,0.9434731704237568
NAM7,9201.392411713494,-0.01198092281215392,0.03502549801789442,0.3425107231109591,0.8891050748345494
AGA1,32.732377363778376,-0.00161830990499047,0.03637875972889733,0.6499952868835621,0.9500707353727488
UBC13,1465.3527857727363,0.00569766632376021,0.03544398918832119,0.5866041678525887,0.94041646257287
DNF2,10557.454953922224,-0.0295636697119851,0.04954268898290016,0.04710428327527263,0.765795651404771
PET9,203119.76900342404,-0.00145817230334984,0.03431279874249784,0.9001250717773805,0.9862334386744498
CGI121,467.08373971950505,0.0128762219182673,0.03633582161171573,0.3527433973161893,0.8923716317195922
EXO1,4179.871594693551,-0.00710519278276581,0.03276741730909792,0.6384513996264045,0.947645915538335
SAM51,2390.1177564939376,0.00550144752770782,0.03445357252863464,0.6123731799718978,0.9447633797498156
THR1,4336.285015380778,0.01340445394577518,0.03455997251696637,0.4033155971352003,0.8955716453079433
ERG11,16146.669776060706,0.9789454888461552,0.15829852487135948,2.2056160352038523e-11,7.3508281084377275e-9
HMS1,1128.7453583300553,0.01883784571025618,0.04150673254718106,0.1116081053326885,0.8465172436832317
RMT2,1937.2055735152364,0.01939272599655851,0.03969947848610598,0.18158610509505368,0.84788342586634
TFB3,546.6117183876742,0.00614876796524265,0.03470877086991717,0.6135391846772781,0.9447633797498156
SPE2,3648.785783307557,9.75955161337506e-4,0.03065442579336823,0.6138520988793996,0.9447633797498156
IFF8,77.74531492536985,-0.0073043079647153,0.0372258758612176,0.15432095958876385,0.84788342586634
HYR3,3412.2258680909363,-0.0122444532481624,0.03856379946179115,0.1286934224368723,0.8465172436832317
CTF8,448.4618147015228,0.00469207535027499,0.0341310202472784,0.7100043930687836,0.9619052290017236
FOL1,3832.6780999054713,-0.01783900688639088,0.03618144296086958,0.2759396694598969,0.8645761956803981
CCP2,47.5963097059658,-0.00343054536497967,0.03646954872971713,0.4382500123932972,0.9021125447085568
ERV46,4555.054541070038,0.02863373024085245,0.0400508312920437,0.213084281864367,0.8514767036665241
IMP2,402.12290993358295,0.11095984422513584,0.2964121983227294,0.00961728797950139,0.4091780892838928
GIT4,55.66058806714915,-0.00473873969977974,0.03661574392271622,0.32706017836333995,0.8833686366001909
GIT3,2986.7944059716724,0.0049192887334058,0.03509955049906386,0.6143344326415022,0.9447633797498156
GIT2,2766.76102460388,-0.01881332459322308,0.04027694519941106,0.1637067025134944,0.84788342586634
URA4,3672.3231600830586,0.03264531796659757,0.03835672217639865,0.10216933023717988,0.8366082628303183
TRX2,73.32193855724658,0.00936174647248539,0.0375646391231476,0.18438747548141604,0.84788342586634
TFS1,3683.020725218681,0.0080908735847668,0.03521331558039563,0.5149953856761653,0.928756666745736
HAP5,1853.3830242475135,-0.00824480111462676,0.03556882869321626,0.4825948215645739,0.9181456682795408
SET5,2949.483469290777,0.02840271776921788,0.0412781618435063,0.14999258558632,0.84788342586634
TRY3,2794.497721328351,-0.0210383955630464,0.03119608064727514,0.29214769091213105,0.8667626101789684
CCW14,1285.0034236908832,0.01996114263297335,0.0390073637801237,0.21087218401575944,0.8507210705518097
BUD23,2002.233871062717,0.01039077320155228,0.03336714536916062,0.49892702934651817,0.923673362623044
GDS1,7558.4624168938035,-0.00460579635241782,0.0343831171131178,0.6299968950890991,0.9465904296352216
CLN3,4121.590630952602,-0.01235670954955484,0.03710834704624271,0.29320692336375015,0.8677594145333681
CYC3,3573.2569246264206,0.00358949608340815,0.03420567355339048,0.7864278734555186,0.9750950212346172
PPR4,9010.866739557545,-0.01303068040192835,0.03509203126916136,0.37583810899260794,0.8923716317195922
ERF4,487.46532375015994,-0.00968006322617647,0.034957004191974,0.4900189713740792,0.9192069447383056
PUS4,4095.0517507871486,-0.01845025633931438,0.03313792041703953,0.34526591991147326,0.8916273153460732
POA1,263.29258860171205,0.00556895012681051,0.03503607252471301,0.6290593136501974,0.9465904296352216
VPS1,10374.034476201694,-0.00910731428617851,0.03699766218024401,0.2997058221117947,0.8695282995490796
AUR1,1308.2277075544469,-0.00344182571492492,0.03654745697534417,0.3829814847129045,0.8923716317195922
GPR1,8230.095875434123,-0.00125051986608318,0.0361463919847205,0.8298532686841051,0.980436281386643
SGE1,1170.026568104767,0.00435040952945909,0.030342279116211,0.7996994071960103,0.9785075087566634
NUF2,1017.4983597566526,-6.931341546488605e-5,0.03290439106118552,0.9998647268499644,0.9998647268499644
COQ7,2236.389366285486,0.21647772575694704,0.11906217667280145,0.00205237573889173,0.13833934896192715
SNF1,4461.6654498964035,-0.01074488944501728,0.03787008858055434,0.18432581952201404,0.84788342586634
HST3,3454.199611226165,-0.01335694706600222,0.0343365660189168,0.38586631316563136,0.8923716317195922
CFL4,109.34972016520764,-8.654170503155282e-4,0.03604970623861992,0.8798880210872587,0.9845001225932988
CFL5,81.12531029892288,-0.00771534745726084,0.03721673169012043,0.19236313759980095,0.84788342586634
SNM1,560.2055448252897,-0.00334649803555555,0.03233494231026541,0.8209773785555211,0.9789400238863348
SEF2,1152.152165185167,-0.0141689648192349,0.0380597031063068,0.2292339285750844,0.8539382004725162
PFA5,480.7713393406755,9.238330940426926e-4,0.03285679303598458,0.9488287401870118,0.9944151642892336
PRC2,565.5348916504958,0.00528670750382152,0.03531118639420207,0.6159687475854689,0.9451497039930836
YBL053,3357.6755787899983,-0.00725120032567116,0.0309965343963334,0.6701670893852625,0.954359096097959
ZCF20,1924.5839185046789,0.05634917118546463,0.07065984331203803,0.0328847472549162,0.6897748209169312
SMD3,1163.8409085646747,0.0215361412554401,0.0395049963382014,0.2164209020906744,0.8529476768961194
GLR1,8041.967944473504,-0.01049212987633089,0.0338282769562889,0.48848437299818315,0.9183534342072396
SPO1,113.6048715359617,-0.0055745058365441,0.03642485277352692,0.42415643001837794,0.8994511472204229
CEF3,373159.6343781226,-0.01311684104009972,0.03870090736014478,0.15327820634781836,0.84788342586634
